,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500
500,0.00020238617808502986,0.00020207983157077128,0.00019838315747045822,0.00020230800991002113,0.00019848551006850505,0.00019803923210454802,0.00020112100274146302,0.00020074702329315005,0.0001989537440821453,0.000201512774527406,0.00019817347202623806,0.00020153622134789736,0.00019812402924720233,0.00020232439267090614,0.00019944278447444204,0.0001996040344238,0.00019940672734003188,0.0001992232519454467,0.00019996034436331795,0.00019722424669514055,0.00020080164504415626,0.00020073523786634368,0.0001997947692871,0.00019917442174695305,0.0002007691108373823,0.00020022856682581425,0.0001972528458062061,0.0002000331878662,0.00019871094479791013,0.00020010778218814134,0.00019816921423335956,0.0002021312713623,0.00019982888148909795,0.00019896502398192688,0.00020201812713910197,0.00019941784288645767,0.0001986980438232,0.00019772558363029806,0.00019803447606301175,0.00020122367366609466,0.000200235109817109,0.0002002239227294,0.00019983068745042454,0.00019852774268732328,0.00020038645791536225,0.0001997120102895475,0.0002006530761718,0.0002009277473389321,0.00020079434955362364,0.00020117061880809946,0.0002012252807617,0.000200015464443935,0.00020037667601790463,0.00019778313315805214,0.000197410583496,0.00019932993969735068,0.0002012684823920485,0.00019994681554929197,0.0001995086669921,0.00020010392186218314,0.00020134359968231657,0.0001999855041503,0.00019847514037233784,0.0002002783979300816,0.00019736758667020856,0.0002000331878662,0.0002009329303624119,0.00019945541238339593,0.0002002239227294,0.0001988449120911591,0.00020023820101516961,0.0001998424530029,0.00019797249839395917,0.00020104424087712922,0.0002004146575927,0.0001985327533843186,0.0001999855041503,0.00020036223742857758,0.00019863884144683875,0.0001995086669921,0.00019923560768733128,0.0002005577087402,0.0002015088314803211,0.00020131458726086626,0.0001998901367187,0.00019776215331074234,0.0002001285552978,0.0001972211936711349,0.00019949362210801156,0.0001998424530029,0.00019810901960681427,0.0001997947692871,0.00020023231489799505,0.00019971425578606538,0.0002000331878662,0.0002007825826357523,0.0001975359867828748,0.00019753516145632567,0.0002004623413085,0.0001980102811937828,0.0001998901367187,0.00019900319693469867,0.0001998424530029,0.0002007484436035,0.00019875255233720165,0.0002007007598876,0.00020100126586434085,0.0001990795135498,0.00019856147290297032,0.0001994132995605,0.0001993324222611765,0.0001991748809814,0.00020091082376672597,0.0002007007598876,0.0001999155941294966,0.0002005100250244,0.0001994609832763,0.0002002942293779919,0.0002009307569161189,0.00020233854038848349,0.0001996517181396,0.00020006779587734036,0.0001997947692871,0.00020114730299834814,0.0001997947692871,0.00020253697787687527,0.00019730791000957987,0.0002000331878662,0.0002007544604360461,0.0001997470855712,0.0002007961273193,0.000198236373103263,0.0001997947692871,0.0002023185086125019,0.0001998901367187,0.00019856175735522705,0.0002002716064453,0.0002007007598876,0.00020139899268336762,0.0001996517181396,0.00020023549151769194,0.0001993179321289,0.00020005729029350883,0.000199556350708,0.00019776988828257012,0.0002008914947509,0.0002003669738769,0.0001976221663751286,0.0001994132995605,0.00020075522675899109,0.0001996994018554,0.00020249884676516383,0.0002006530761718,0.0001999378204345,0.0001976372936769807,0.0001993179321289,0.00020099282050223128,0.0002002716064453,0.0002003669738769,0.000199556350708,0.0001999378204345,0.0002001285552978,0.0001999855041503,0.0002009868621826,0.00020122420153617125,0.00019812604410543195,0.0001996994018554,0.0002019381796570895,0.0001998901367187,0.0002025604248046,0.00020169329177590917,0.000197696685791,0.00020231067879299708,0.0002004146575927,0.0001991748809814,0.00020205406498833434,0.0002023220062255,0.0001996517181396,0.00019752128566090247,0.0001984596252441,0.0001994132995605,0.00020154378639987858,0.0002000331878662,0.0002021431309300998,0.0001999378204345,0.0002000331878662,0.00020146414125741863,0.0002001762390136,0.0001997947692871,0.00019758317646077956,0.000200080871582,0.0001998901367187,0.00019844126387505824,0.0001999855041503,0.0002004623413085,0.0001989421684987861,0.0002006530761718,0.000199556350708,0.00019997003043431677,0.0002005100250244,0.0001991271972656,0.0001998424530029,0.00020232646604484805,0.0002000331878662,0.0001998901367187,0.00020146426094908802,0.0002000331878662,0.0002000331878662,0.0002000331878662,0.0002005100250244,0.000200605392456,0.0001991748809814,0.000201416015625,0.0002010822296142,0.0001972198486328,0.000199556350708,0.0001999855041503,0.0001998901367187,0.0002005577087402,0.0002001762390136,0.0001990318298339,0.0001998901367187,0.0001998901367187,0.00019968549493873077,0.0002001762390136,0.0001997470855712,0.0002001285552978,0.00019917199054788682,0.0001998424530029,0.000200080871582,0.0002000331878662,0.000200080871582,0.00019825978648155398,0.0001994609832763,0.0002000456402102151,0.0002001285552978,0.0001999378204345,0.0002001762390136,0.0002001762390136,0.0001998901367187,0.00019898022687741488,0.0002001285552978,0.0002002716064453,0.0001989364624023,0.0002002716064453,0.0001997947692871
